Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Length,Task Coding Sites Average,Task Coding Sites Standard Deviation,Information Type,Information,Information Concentration
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,Task Count,52.0,0.52000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,gest_time,58.0,0.57999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,comp_merit,52.0,0.52000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,merit,55.0,0.55000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,fitness,68.0,0.68000000000000005
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,efficiency,59.0,0.58999999999999997
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2016,100,1.2837130468725988e+25,0.0,viable,12.0,0.12
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,Task Count,73.0,0.19414893617021275
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,gest_time,98.0,0.26063829787234044
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,comp_merit,73.0,0.19414893617021275
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,merit,90.0,0.23936170212765959
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,fitness,107.0,0.28457446808510639
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,efficiency,98.0,0.26063829787234044
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2010,376,3.2634815139558054e+25,0.0,viable,31.0,0.082446808510638292
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,Task Count,73.0,0.72999999999999998
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,gest_time,71.0,0.70999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,comp_merit,73.0,0.72999999999999998
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,merit,73.0,0.72999999999999998
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,fitness,93.0,0.93000000000000005
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,efficiency,71.0,0.70999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2022,100,1.256063916719791e+25,0.0,viable,19.0,0.19
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,Task Count,56.0,0.56000000000000005
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,gest_time,63.0,0.63
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,comp_merit,56.0,0.56000000000000005
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,merit,57.0,0.56999999999999995
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,fitness,77.0,0.77000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,efficiency,63.0,0.63
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2026,100,1.0742382596430538e+25,0.0,viable,18.0,0.17999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,Task Count,78.0,0.43093922651933703
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,gest_time,87.0,0.48066298342541436
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,comp_merit,78.0,0.43093922651933703
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,merit,81.0,0.44751381215469616
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,fitness,115.0,0.63535911602209949
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,efficiency,95.0,0.52486187845303867
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2038,181,2.7392494676913046e+25,0.0,viable,22.0,0.12154696132596685
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,Task Count,52.0,0.52000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,gest_time,55.0,0.55000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,comp_merit,52.0,0.52000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,merit,54.0,0.54000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,fitness,67.0,0.67000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,efficiency,55.0,0.55000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2011,100,2.3213091681381314e+25,0.0,viable,15.0,0.14999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,Task Count,82.0,0.47674418604651164
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,gest_time,78.0,0.45348837209302323
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,comp_merit,82.0,0.47674418604651164
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,merit,82.0,0.47674418604651164
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,fitness,100.0,0.58139534883720934
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,efficiency,88.0,0.51162790697674421
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2023,172,1.4574776533288968e+25,0.0,viable,29.0,0.16860465116279069
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,Task Count,50.0,0.45454545454545453
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,gest_time,56.0,0.50909090909090904
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,comp_merit,50.0,0.45454545454545453
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,merit,58.0,0.52727272727272723
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,fitness,70.0,0.63636363636363635
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,efficiency,61.0,0.55454545454545456
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2027,110,1.016300944786567e+25,0.0,viable,24.0,0.21818181818181817
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,Task Count,94.0,0.19915254237288135
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,gest_time,159.0,0.33686440677966101
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,comp_merit,94.0,0.19915254237288135
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,merit,144.0,0.30508474576271188
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,fitness,208.0,0.44067796610169491
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,efficiency,168.0,0.3559322033898305
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2039,472,2.574736231624004e+25,0.0,viable,29.0,0.061440677966101698
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,Task Count,45.0,0.45000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,gest_time,51.0,0.51000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,comp_merit,45.0,0.45000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,merit,46.0,0.46000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,fitness,61.0,0.60999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,efficiency,51.0,0.51000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2033,100,1.003154776798951e+25,0.0,viable,12.0,0.12
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,Task Count,76.0,0.32340425531914896
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,gest_time,99.0,0.42127659574468085
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,comp_merit,76.0,0.32340425531914896
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,merit,93.0,0.39574468085106385
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,fitness,125.0,0.53191489361702127
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,efficiency,102.0,0.43404255319148938
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2012,235,3.2918500014672023e+25,0.0,viable,30.0,0.1276595744680851
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,Task Count,91.0,0.55151515151515151
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,gest_time,86.0,0.52121212121212124
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,comp_merit,91.0,0.55151515151515151
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,merit,97.0,0.58787878787878789
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,fitness,118.0,0.7151515151515152
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,efficiency,90.0,0.54545454545454541
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2024,165,3.2271797259039245e+25,0.0,viable,17.0,0.10303030303030303
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,Task Count,95.0,0.51630434782608692
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,gest_time,87.0,0.47282608695652173
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,comp_merit,95.0,0.51630434782608692
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,merit,99.0,0.53804347826086951
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,fitness,130.0,0.70652173913043481
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,efficiency,88.0,0.47826086956521741
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2030,184,3.4527686079635904e+25,0.0,viable,23.0,0.125
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,Task Count,42.0,0.31578947368421051
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,gest_time,75.0,0.56390977443609025
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,comp_merit,42.0,0.31578947368421051
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,merit,47.0,0.35338345864661652
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,fitness,92.0,0.69172932330827064
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,efficiency,76.0,0.5714285714285714
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2028,133,2.029601990002701e+25,0.0,viable,22.0,0.16541353383458646
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,Task Count,59.0,0.42446043165467628
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,gest_time,67.0,0.48201438848920863
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,comp_merit,59.0,0.42446043165467628
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,merit,66.0,0.47482014388489208
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,fitness,92.0,0.66187050359712229
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,efficiency,67.0,0.48201438848920863
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2034,139,1.6789703401322e+25,0.0,viable,15.0,0.1079136690647482
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,Task Count,90.0,0.62937062937062938
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,gest_time,93.0,0.65034965034965031
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,comp_merit,90.0,0.62937062937062938
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,merit,98.0,0.68531468531468531
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,fitness,121.0,0.84615384615384615
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,efficiency,94.0,0.65734265734265729
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2013,143,1.1613605507332003e+25,0.0,viable,17.0,0.11888111888111888
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,Task Count,116.0,0.27817745803357313
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,gest_time,123.0,0.29496402877697842
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,comp_merit,116.0,0.27817745803357313
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,merit,125.0,0.29976019184652281
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,fitness,174.0,0.41726618705035973
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,efficiency,128.0,0.30695443645083931
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2017,417,1.3843750404997123e+25,0.0,viable,10.0,0.023980815347721823
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,Task Count,136.0,0.6071428571428571
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,gest_time,107.0,0.47767857142857145
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,comp_merit,136.0,0.6071428571428571
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,merit,141.0,0.6294642857142857
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,fitness,164.0,0.7321428571428571
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,efficiency,114.0,0.5089285714285714
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2031,224,2.4993860658258353e+25,0.0,viable,22.0,0.098214285714285712
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,Task Count,63.0,0.63
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,gest_time,61.0,0.60999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,comp_merit,63.0,0.63
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,merit,64.0,0.64000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,fitness,90.0,0.90000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,efficiency,64.0,0.64000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2029,100,1.6934413183515604e+25,0.0,viable,21.0,0.20999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,Task Count,88.0,0.60273972602739723
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,gest_time,78.0,0.53424657534246578
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,comp_merit,88.0,0.60273972602739723
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,merit,93.0,0.63698630136986301
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,fitness,115.0,0.78767123287671237
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,efficiency,78.0,0.53424657534246578
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2035,146,2.937242669688998e+25,0.0,viable,29.0,0.19863013698630136
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,Task Count,85.0,0.53125
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,gest_time,96.0,0.59999999999999998
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,comp_merit,85.0,0.53125
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,merit,93.0,0.58125000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,fitness,120.0,0.75
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,efficiency,99.0,0.61875000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2014,160,2.1020150572155337e+25,0.0,viable,27.0,0.16875000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,Task Count,92.0,0.69696969696969702
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,gest_time,75.0,0.56818181818181823
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,comp_merit,92.0,0.69696969696969702
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,merit,95.0,0.71969696969696972
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,fitness,106.0,0.80303030303030298
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,efficiency,75.0,0.56818181818181823
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2020,132,4.161809699843502e+25,0.0,viable,34.0,0.25757575757575757
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,Task Count,86.0,0.47513812154696133
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,gest_time,91.0,0.50276243093922657
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,comp_merit,86.0,0.47513812154696133
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,merit,90.0,0.49723756906077349
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,fitness,121.0,0.66850828729281764
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,efficiency,94.0,0.51933701657458564
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2018,181,1.7289524903456629e+25,0.0,viable,14.0,0.077348066298342538
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,Task Count,61.0,0.4765625
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,gest_time,66.0,0.515625
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,comp_merit,61.0,0.4765625
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,merit,70.0,0.546875
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,fitness,93.0,0.7265625
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,efficiency,75.0,0.5859375
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2032,128,1.0614490828037989e+25,0.0,viable,12.0,0.09375
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,Task Count,88.0,0.091191709844559585
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,gest_time,205.0,0.21243523316062177
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,comp_merit,88.0,0.091191709844559585
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,merit,159.0,0.16476683937823836
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,fitness,215.0,0.22279792746113988
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,efficiency,206.0,0.21347150259067357
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2036,965,3.0423230355662526e+25,0.0,viable,28.0,0.029015544041450778
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,Task Count,73.0,0.51048951048951052
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,gest_time,69.0,0.4825174825174825
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,comp_merit,73.0,0.51048951048951052
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,merit,76.0,0.53146853146853146
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,fitness,106.0,0.74125874125874125
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,efficiency,78.0,0.54545454545454541
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2015,143,1.777230026003292e+25,0.0,viable,19.0,0.13286713286713286
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,Task Count,92.0,0.38016528925619836
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,gest_time,132.0,0.54545454545454541
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,comp_merit,92.0,0.38016528925619836
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,merit,102.0,0.42148760330578511
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,fitness,147.0,0.6074380165289256
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,efficiency,135.0,0.55785123966942152
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,242,1.6535786951458194e+25,0.0,viable,16.0,0.066115702479338845
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,Task Count,90.0,0.57692307692307687
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,gest_time,81.0,0.51923076923076927
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,comp_merit,90.0,0.57692307692307687
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,merit,93.0,0.59615384615384615
