# Avida Dominant Data
# Mon Feb  7 14:15:55 2022
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

14100 12800 219 58.4475 0.00456621 103 103 0 67 4 2 76 0 58.4475 947980 103-aabfi 
14200 12544 219 57.2785 0.00456621 102 102 0 55 2 1 75 0 57.2785 952034 102-aahbr 
14300 12544 219 57.2785 0.00456621 102 102 0 36 4 3 75 0 57.2785 952034 102-aahbr 
14400 12544 216 58.0741 0.00462963 102 102 0 53 5 4 80 0 58.0741 967485 102-aahzg 
14500 12800 219 58.4475 0.00456621 103 102.995 0 63 7 5 76 0 58.4475 974270 103-aabhp 
14600 12544 218 57.5413 0.00458716 102 102 0 51 1 1 78 0 57.5413 992450 102-aajob 
14700 12672 218 58.1284 0.00458716 103 103 0 46 3 2 78 0 58.1284 1019003 103-aabqu 
14800 12672 218 58.1284 0.00458716 102 102 0 53 5 4 78 0 58.1284 1003643 102-aakdz 
14900 12672 219 57.863 0.00456621 102 102 0 54 12 10 79 0 57.863 1037974 102-aamal 
15000 12672 219 57.863 0.00456621 102 102 0 44 6 5 79 0 57.863 1037974 102-aamal 
15100 12672 218 58.1284 0.00458716 102 102 0 49 11 8 77 0 58.1284 991128 102-aajks 
15200 12672 216 58.6667 0.00462963 102 102 0 50 5 3 78 0 58.6667 1016971 102-aakzz 
15300 12672 218 58.1284 0.00458716 102 102 0 40 1 1 80 0 58.1284 1076551 102-aanyy 
15400 12672 218 58.1284 0.00458716 102 102 0 29 5 3 80 0 58.1284 1058459 102-aanap 
15500 12800 218 58.7156 0.00458716 104 103.994 0 44 5 4 78 0 58.7156 1066533 104-aaajt 
15600 12800 220 58.1818 0.00454545 103 103 0 64 5 4 78 0 58.1818 1018948 103-aabrg 
15700 12566.3 217.174 57.8626 0.00460461 102 102 0 47 2 1 88 0 58.1284 1098048 102-aapca 
15800 12672 217 58.3963 0.00460829 102 102 0 61 5 5 83 0 58.3963 1101060 102-aapfa 
15900 12672 217 58.3963 0.00460829 102 102 0 49 2 1 83 0 58.3963 1101060 102-aapfa 
16000 12672 216 58.6667 0.00462963 102 102 0 51 12 8 80 0 58.6667 1126600 102-aaqlq 
16100 12800 207 61.8357 0.00483092 104 103.998 0 66 10 7 80 0 61.8357 1104680 104-aaanx 
16200 12800 207 61.8357 0.00483092 104 103.999 0 61 8 4 80 0 61.8357 1104680 104-aaanx 
16300 12800 207 61.8357 0.00483092 104 103.999 0 58 12 5 80 0 61.8357 1104680 104-aaanx 
16400 12800 207 61.8357 0.00483092 104 103.999 0 97 12 9 80 0 61.8357 1104680 104-aaanx 
16500 12800 207 61.8357 0.00483092 104 103.999 0 46 4 2 80 0 61.8357 1104680 104-aaanx 
16600 12800 208 61.5385 0.00480769 104 104 0 44 2 2 81 0 61.5385 1185177 104-aabii 
16700 12800 207 61.8357 0.00483092 104 104 0 60 7 5 81 0 61.8357 1160366 104-aaaxr 
16800 12800 207 61.8357 0.00483092 104 104 0 59 1 1 81 0 61.8357 1160366 104-aaaxr 
