Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Information Type,Information,Information Concentration
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1598,viable,53.0,0.089983022071307303
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,Task Count,83.0,0.24702380952380953
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,gest_time,145.0,0.43154761904761907
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,comp_merit,83.0,0.24702380952380953
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,merit,119.0,0.35416666666666669
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,fitness,157.0,0.46726190476190477
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,efficiency,147.0,0.4375
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1592,viable,36.0,0.10714285714285714
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,Task Count,90.0,0.2848101265822785
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,gest_time,123.0,0.38924050632911394
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,comp_merit,90.0,0.2848101265822785
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,merit,101.0,0.31962025316455694
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,fitness,162.0,0.51265822784810122
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,efficiency,133.0,0.42088607594936711
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1611,viable,17.0,0.053797468354430382
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,Task Count,108.0,0.1325153374233129
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,gest_time,314.0,0.3852760736196319
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,comp_merit,108.0,0.1325153374233129
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,merit,214.0,0.2625766871165644
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,fitness,378.0,0.46380368098159508
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,efficiency,368.0,0.45153374233128835
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1609,viable,18.0,0.022085889570552148
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,Task Count,104.0,0.15453194650817237
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,gest_time,266.0,0.3952451708766716
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,comp_merit,104.0,0.15453194650817237
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,merit,174.0,0.25854383358098071
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,fitness,298.0,0.4427934621099554
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,efficiency,282.0,0.41901931649331353
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1615,viable,31.0,0.046062407132243688
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,Task Count,115.0,0.15111695137976347
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,gest_time,311.0,0.40867279894875164
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,comp_merit,115.0,0.15111695137976347
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,merit,173.0,0.22733245729303547
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,fitness,339.0,0.44546649145860712
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,efficiency,325.0,0.42706964520367935
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1619,viable,23.0,0.030223390275952694
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,Task Count,89.0,0.34765625
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,gest_time,119.0,0.46484375
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,comp_merit,89.0,0.34765625
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,merit,105.0,0.41015625
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,fitness,151.0,0.58984375
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,efficiency,127.0,0.49609375
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1600,viable,46.0,0.1796875
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,Task Count,49.0,0.37984496124031009
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,gest_time,92.0,0.71317829457364346
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,comp_merit,49.0,0.37984496124031009
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,merit,67.0,0.51937984496124034
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,fitness,106.0,0.82170542635658916
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,efficiency,93.0,0.72093023255813948
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1682,viable,23.0,0.17829457364341086
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,Task Count,47.0,0.46999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,gest_time,65.0,0.65000000000000002
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,comp_merit,47.0,0.46999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,merit,50.0,0.5
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,fitness,75.0,0.75
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,efficiency,66.0,0.66000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1686,viable,19.0,0.19
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,Task Count,44.0,0.44
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,gest_time,72.0,0.71999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,comp_merit,44.0,0.44
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,merit,44.0,0.44
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,fitness,89.0,0.89000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,efficiency,72.0,0.71999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1705,viable,18.0,0.17999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,Task Count,52.0,0.52000000000000002
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,gest_time,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,comp_merit,52.0,0.52000000000000002
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,merit,53.0,0.53000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,fitness,74.0,0.73999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,efficiency,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1698,viable,14.0,0.14000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,Task Count,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,gest_time,63.0,0.63
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,comp_merit,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,merit,59.0,0.58999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,fitness,79.0,0.79000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,efficiency,63.0,0.63
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1709,viable,17.0,0.17000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,Task Count,56.0,0.56000000000000005
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,gest_time,66.0,0.66000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,comp_merit,56.0,0.56000000000000005
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,merit,60.0,0.59999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,fitness,77.0,0.77000000000000002
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,efficiency,66.0,0.66000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1683,viable,17.0,0.17000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,Task Count,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,gest_time,66.0,0.66000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,comp_merit,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,merit,63.0,0.63
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,fitness,78.0,0.78000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,efficiency,70.0,0.69999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1687,viable,18.0,0.17999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,Task Count,51.0,0.48113207547169812
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,gest_time,74.0,0.69811320754716977
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,comp_merit,51.0,0.48113207547169812
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,merit,60.0,0.56603773584905659
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,fitness,84.0,0.79245283018867929
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,efficiency,76.0,0.71698113207547165
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1706,viable,20.0,0.18867924528301888
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,Task Count,48.0,0.47999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,gest_time,81.0,0.81000000000000005
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,comp_merit,48.0,0.47999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,merit,54.0,0.54000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,fitness,85.0,0.84999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,efficiency,81.0,0.81000000000000005
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1700,viable,26.0,0.26000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,Task Count,59.0,0.58999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,gest_time,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,comp_merit,59.0,0.58999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,merit,63.0,0.63
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,fitness,78.0,0.78000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,efficiency,60.0,0.59999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1699,viable,17.0,0.17000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,Task Count,58.0,0.57999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,gest_time,64.0,0.64000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,comp_merit,58.0,0.57999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,merit,61.0,0.60999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,fitness,79.0,0.79000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,efficiency,65.0,0.65000000000000002
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1684,viable,18.0,0.17999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,Task Count,61.0,0.5304347826086957
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,gest_time,71.0,0.61739130434782608
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,comp_merit,61.0,0.5304347826086957
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,merit,65.0,0.56521739130434778
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,fitness,91.0,0.79130434782608694
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,efficiency,72.0,0.62608695652173918
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1690,viable,23.0,0.20000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,Task Count,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,gest_time,76.0,0.76000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,comp_merit,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,merit,61.0,0.60999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,fitness,84.0,0.83999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,efficiency,78.0,0.78000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1688,viable,19.0,0.19
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,Task Count,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,gest_time,72.0,0.71999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,comp_merit,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,merit,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,fitness,83.0,0.82999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,efficiency,73.0,0.72999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1701,viable,29.0,0.28999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,Task Count,66.0,0.40740740740740738
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,gest_time,89.0,0.54938271604938271
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,comp_merit,66.0,0.40740740740740738
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,merit,75.0,0.46296296296296297
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,fitness,106.0,0.65432098765432101
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,efficiency,92.0,0.5679012345679012
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1694,viable,28.0,0.1728395061728395
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,Task Count,73.0,0.53284671532846717
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,gest_time,75.0,0.54744525547445255
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,comp_merit,73.0,0.53284671532846717
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,merit,77.0,0.56204379562043794
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,fitness,98.0,0.71532846715328469
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,efficiency,75.0,0.54744525547445255
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1685,viable,32.0,0.23357664233576642
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,Task Count,84.0,0.58333333333333337
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,gest_time,89.0,0.61805555555555558
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,comp_merit,84.0,0.58333333333333337
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,merit,95.0,0.65972222222222221
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,fitness,118.0,0.81944444444444442
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,efficiency,94.0,0.65277777777777779
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1691,viable,35.0,0.24305555555555555
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,Task Count,44.0,0.41121495327102803
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,gest_time,71.0,0.66355140186915884
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,comp_merit,44.0,0.41121495327102803
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,merit,50.0,0.46728971962616822
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,fitness,79.0,0.73831775700934577
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,efficiency,71.0,0.66355140186915884
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1689,viable,17.0,0.15887850467289719
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,Task Count,45.0,0.3543307086614173
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,gest_time,83.0,0.65354330708661412
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,comp_merit,45.0,0.3543307086614173
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,merit,52.0,0.40944881889763779
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,fitness,94.0,0.74015748031496065
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,efficiency,84.0,0.66141732283464572
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1702,viable,16.0,0.12598425196850394
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,Task Count,68.0,0.24113475177304963
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,gest_time,112.0,0.3971631205673759
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,comp_merit,68.0,0.24113475177304963
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,merit,92.0,0.32624113475177308
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,fitness,137.0,0.48581560283687941
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,efficiency,120.0,0.42553191489361702
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1695,viable,25.0,0.088652482269503549
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,Task Count,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,gest_time,68.0,0.68000000000000005
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,comp_merit,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,merit,58.0,0.57999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,fitness,80.0,0.80000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,efficiency,69.0,0.68999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1680,viable,20.0,0.20000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,Task Count,56.0,0.50909090909090904
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,gest_time,64.0,0.58181818181818179
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,comp_merit,56.0,0.50909090909090904
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,merit,71.0,0.6454545454545455
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,fitness,85.0,0.77272727272727271
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,efficiency,75.0,0.68181818181818177
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1692,viable,31.0,0.2818181818181818
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,Task Count,60.0,0.59999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,gest_time,73.0,0.72999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,comp_merit,60.0,0.59999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,merit,63.0,0.63
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,fitness,83.0,0.82999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,efficiency,73.0,0.72999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1703,viable,17.0,0.17000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,Task Count,58.0,0.57999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,gest_time,61.0,0.60999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,comp_merit,58.0,0.57999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,merit,61.0,0.60999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,fitness,79.0,0.79000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,efficiency,61.0,0.60999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1696,viable,15.0,0.14999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,Task Count,39.0,0.34513274336283184
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,gest_time,52.0,0.46017699115044247
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,comp_merit,39.0,0.34513274336283184
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,merit,58.0,0.51327433628318586
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,fitness,78.0,0.69026548672566368
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,efficiency,70.0,0.61946902654867253
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1707,viable,23.0,0.20353982300884957
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,Task Count,76.0,0.53146853146853146
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,gest_time,83.0,0.58041958041958042
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,comp_merit,76.0,0.53146853146853146
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,merit,80.0,0.55944055944055948
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,fitness,102.0,0.71328671328671334
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,efficiency,85.0,0.59440559440559437
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1681,viable,36.0,0.25174825174825177
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,Task Count,69.0,0.68999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,gest_time,74.0,0.73999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,comp_merit,69.0,0.68999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,merit,72.0,0.71999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,fitness,88.0,0.88
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,efficiency,74.0,0.73999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1693,viable,21.0,0.20999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,Task Count,41.0,0.33884297520661155
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,gest_time,68.0,0.56198347107438018
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,comp_merit,41.0,0.33884297520661155
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,merit,49.0,0.4049586776859504
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,fitness,84.0,0.69421487603305787
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,efficiency,70.0,0.57851239669421484
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1704,viable,15.0,0.12396694214876033
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,Task Count,50.0,0.5
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,gest_time,72.0,0.71999999999999997
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,comp_merit,50.0,0.5
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,merit,53.0,0.53000000000000003
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,fitness,83.0,0.82999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,efficiency,74.0,0.73999999999999999
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1697,viable,17.0,0.17000000000000001
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,Task Count,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,gest_time,73.0,0.72999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,comp_merit,55.0,0.55000000000000004
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,merit,57.0,0.56999999999999995
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,fitness,83.0,0.82999999999999996
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,efficiency,73.0,0.72999999999999998
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,1708,viable,18.0,0.17999999999999999
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,Task Count,63.0,0.36416184971098264
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,gest_time,101.0,0.58381502890173409
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,comp_merit,63.0,0.36416184971098264
